2024-08-02 09:00:31,004 INFO    StreamThr :22256 [internal.py:wandb_internal():85] W&B internal server running at pid: 22256, started at: 2024-08-02 09:00:31.003572
2024-08-02 09:00:31,005 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: status
2024-08-02 09:00:31,011 INFO    WriterThread:22256 [datastore.py:open_for_write():87] open: C:\Users\Gamer\Desktop\111\Programování\CNN\wandb\run-20240802_090030-7zhe5uwg\run-7zhe5uwg.wandb
2024-08-02 09:00:31,012 DEBUG   SenderThread:22256 [sender.py:send():379] send: header
2024-08-02 09:00:31,033 DEBUG   SenderThread:22256 [sender.py:send():379] send: run
2024-08-02 09:00:31,742 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: check_version
2024-08-02 09:00:31,748 INFO    SenderThread:22256 [dir_watcher.py:__init__():211] watching files in: C:\Users\Gamer\Desktop\111\Programování\CNN\wandb\run-20240802_090030-7zhe5uwg\files
2024-08-02 09:00:31,748 INFO    SenderThread:22256 [sender.py:_start_run_threads():1188] run started: 7zhe5uwg with start time 1722582031.00957
2024-08-02 09:00:31,748 DEBUG   SenderThread:22256 [sender.py:send_request():406] send_request: check_version
2024-08-02 09:00:32,236 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: run_start
2024-08-02 09:00:32,248 DEBUG   HandlerThread:22256 [system_info.py:__init__():26] System info init
2024-08-02 09:00:32,248 DEBUG   HandlerThread:22256 [system_info.py:__init__():41] System info init done
2024-08-02 09:00:32,248 INFO    HandlerThread:22256 [system_monitor.py:start():194] Starting system monitor
2024-08-02 09:00:32,249 INFO    SystemMonitor:22256 [system_monitor.py:_start():158] Starting system asset monitoring threads
2024-08-02 09:00:32,249 INFO    HandlerThread:22256 [system_monitor.py:probe():214] Collecting system info
2024-08-02 09:00:32,253 INFO    SystemMonitor:22256 [interfaces.py:start():188] Started cpu monitoring
2024-08-02 09:00:32,253 INFO    SystemMonitor:22256 [interfaces.py:start():188] Started disk monitoring
2024-08-02 09:00:32,253 INFO    SystemMonitor:22256 [interfaces.py:start():188] Started gpu monitoring
2024-08-02 09:00:32,257 INFO    SystemMonitor:22256 [interfaces.py:start():188] Started memory monitoring
2024-08-02 09:00:32,260 INFO    SystemMonitor:22256 [interfaces.py:start():188] Started network monitoring
2024-08-02 09:00:32,274 DEBUG   HandlerThread:22256 [system_info.py:probe():152] Probing system
2024-08-02 09:00:32,275 DEBUG   HandlerThread:22256 [system_info.py:_probe_git():137] Probing git
2024-08-02 09:00:32,317 DEBUG   HandlerThread:22256 [system_info.py:_probe_git():145] Probing git done
2024-08-02 09:00:32,317 DEBUG   HandlerThread:22256 [system_info.py:probe():200] Probing system done
2024-08-02 09:00:32,317 DEBUG   HandlerThread:22256 [system_monitor.py:probe():223] {'os': 'Windows-10-10.0.22631-SP0', 'python': '3.11.9', 'heartbeatAt': '2024-08-02T07:00:32.274222', 'startedAt': '2024-08-02T07:00:30.998544', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': 'c:\\Users\\Gamer\\Desktop\\111\\Programování\\CNN\\PyTorch\\Tracking\\Tracking_00.py', 'codePathLocal': 'PyTorch\\Tracking\\Tracking_00.py', 'codePath': 'PyTorch\\Tracking\\Tracking_00.py', 'git': {'remote': 'https://github.com/BajerMarek/CNN.git', 'commit': '6d26001fee28069b1990e2bdca8ae7e23780c2bc'}, 'email': 'marekbajer07@seznam.cz', 'root': 'C:/Users/Gamer/Desktop/111/Programování/CNN', 'host': 'Gaming_PC', 'username': 'Gamer', 'executable': 'C:\\Users\\Gamer\\AppData\\Local\\Microsoft\\WindowsApps\\PythonSoftwareFoundation.Python.3.11_qbz5n2kfra8p0\\python.exe', 'cpu_count': 6, 'cpu_count_logical': 12, 'cpu_freq': {'current': 4701.0, 'min': 0.0, 'max': 4701.0}, 'cpu_freq_per_core': [{'current': 4701.0, 'min': 0.0, 'max': 4701.0}], 'disk': {'/': {'total': 1862.2900352478027, 'used': 959.236026763916}}, 'gpu': 'NVIDIA GeForce RTX 3060', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 3060', 'memory_total': 12884901888}], 'memory': {'total': 31.740402221679688}}
2024-08-02 09:00:32,317 INFO    HandlerThread:22256 [system_monitor.py:probe():224] Finished collecting system info
2024-08-02 09:00:32,317 INFO    HandlerThread:22256 [system_monitor.py:probe():227] Publishing system info
2024-08-02 09:00:32,317 INFO    HandlerThread:22256 [system_monitor.py:probe():229] Finished publishing system info
2024-08-02 09:00:32,329 DEBUG   SenderThread:22256 [sender.py:send():379] send: files
2024-08-02 09:00:32,329 INFO    SenderThread:22256 [sender.py:_save_file():1454] saving file wandb-metadata.json with policy now
2024-08-02 09:00:32,352 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: python_packages
2024-08-02 09:00:32,352 DEBUG   SenderThread:22256 [sender.py:send_request():406] send_request: python_packages
2024-08-02 09:00:32,352 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: stop_status
2024-08-02 09:00:32,352 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: internal_messages
2024-08-02 09:00:32,353 DEBUG   SenderThread:22256 [sender.py:send_request():406] send_request: stop_status
2024-08-02 09:00:32,757 INFO    Thread-16 :22256 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Gamer\Desktop\111\Programování\CNN\wandb\run-20240802_090030-7zhe5uwg\files\wandb-metadata.json
2024-08-02 09:00:32,758 INFO    Thread-16 :22256 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Gamer\Desktop\111\Programování\CNN\wandb\run-20240802_090030-7zhe5uwg\files\requirements.txt
2024-08-02 09:00:32,904 DEBUG   SenderThread:22256 [sender.py:send():379] send: telemetry
2024-08-02 09:00:32,904 DEBUG   SenderThread:22256 [sender.py:send():379] send: exit
2024-08-02 09:00:32,905 INFO    SenderThread:22256 [sender.py:send_exit():586] handling exit code: 0
2024-08-02 09:00:32,905 INFO    SenderThread:22256 [sender.py:send_exit():588] handling runtime: 0
2024-08-02 09:00:32,905 INFO    SenderThread:22256 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-08-02 09:00:32,906 INFO    SenderThread:22256 [sender.py:send_exit():594] send defer
2024-08-02 09:00:32,906 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: defer
2024-08-02 09:00:32,906 INFO    HandlerThread:22256 [handler.py:handle_request_defer():184] handle defer: 0
2024-08-02 09:00:32,906 DEBUG   SenderThread:22256 [sender.py:send_request():406] send_request: defer
2024-08-02 09:00:32,906 INFO    SenderThread:22256 [sender.py:send_request_defer():610] handle sender defer: 0
2024-08-02 09:00:32,906 INFO    SenderThread:22256 [sender.py:transition_state():614] send defer: 1
2024-08-02 09:00:32,906 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: defer
2024-08-02 09:00:32,906 INFO    HandlerThread:22256 [handler.py:handle_request_defer():184] handle defer: 1
2024-08-02 09:00:32,906 DEBUG   SenderThread:22256 [sender.py:send_request():406] send_request: defer
2024-08-02 09:00:32,906 INFO    SenderThread:22256 [sender.py:send_request_defer():610] handle sender defer: 1
2024-08-02 09:00:32,906 INFO    SenderThread:22256 [sender.py:transition_state():614] send defer: 2
2024-08-02 09:00:32,906 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: defer
2024-08-02 09:00:32,906 INFO    HandlerThread:22256 [handler.py:handle_request_defer():184] handle defer: 2
2024-08-02 09:00:32,906 INFO    HandlerThread:22256 [system_monitor.py:finish():203] Stopping system monitor
2024-08-02 09:00:32,906 DEBUG   SystemMonitor:22256 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-08-02 09:00:32,912 INFO    HandlerThread:22256 [interfaces.py:finish():200] Joined cpu monitor
2024-08-02 09:00:32,912 DEBUG   SystemMonitor:22256 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-08-02 09:00:32,912 INFO    HandlerThread:22256 [interfaces.py:finish():200] Joined disk monitor
2024-08-02 09:00:32,912 DEBUG   SystemMonitor:22256 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-08-02 09:00:32,935 INFO    HandlerThread:22256 [interfaces.py:finish():200] Joined gpu monitor
2024-08-02 09:00:32,935 INFO    HandlerThread:22256 [interfaces.py:finish():200] Joined memory monitor
2024-08-02 09:00:32,935 INFO    HandlerThread:22256 [interfaces.py:finish():200] Joined network monitor
2024-08-02 09:00:32,935 DEBUG   SenderThread:22256 [sender.py:send_request():406] send_request: defer
2024-08-02 09:00:32,936 INFO    SenderThread:22256 [sender.py:send_request_defer():610] handle sender defer: 2
2024-08-02 09:00:32,936 INFO    SenderThread:22256 [sender.py:transition_state():614] send defer: 3
2024-08-02 09:00:32,936 DEBUG   SenderThread:22256 [sender.py:send():379] send: stats
2024-08-02 09:00:32,936 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: defer
2024-08-02 09:00:32,936 INFO    HandlerThread:22256 [handler.py:handle_request_defer():184] handle defer: 3
2024-08-02 09:00:32,936 DEBUG   SenderThread:22256 [sender.py:send_request():406] send_request: defer
2024-08-02 09:00:32,936 INFO    SenderThread:22256 [sender.py:send_request_defer():610] handle sender defer: 3
2024-08-02 09:00:32,936 INFO    SenderThread:22256 [sender.py:transition_state():614] send defer: 4
2024-08-02 09:00:32,936 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: defer
2024-08-02 09:00:32,936 INFO    HandlerThread:22256 [handler.py:handle_request_defer():184] handle defer: 4
2024-08-02 09:00:32,936 DEBUG   SenderThread:22256 [sender.py:send_request():406] send_request: defer
2024-08-02 09:00:32,936 INFO    SenderThread:22256 [sender.py:send_request_defer():610] handle sender defer: 4
2024-08-02 09:00:32,936 INFO    SenderThread:22256 [sender.py:transition_state():614] send defer: 5
2024-08-02 09:00:32,936 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: defer
2024-08-02 09:00:32,936 INFO    HandlerThread:22256 [handler.py:handle_request_defer():184] handle defer: 5
2024-08-02 09:00:32,936 DEBUG   SenderThread:22256 [sender.py:send():379] send: summary
2024-08-02 09:00:32,937 INFO    SenderThread:22256 [sender.py:_save_file():1454] saving file wandb-summary.json with policy end
2024-08-02 09:00:32,937 DEBUG   SenderThread:22256 [sender.py:send_request():406] send_request: defer
2024-08-02 09:00:32,937 INFO    SenderThread:22256 [sender.py:send_request_defer():610] handle sender defer: 5
2024-08-02 09:00:32,937 INFO    SenderThread:22256 [sender.py:transition_state():614] send defer: 6
2024-08-02 09:00:32,937 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: defer
2024-08-02 09:00:32,937 INFO    HandlerThread:22256 [handler.py:handle_request_defer():184] handle defer: 6
2024-08-02 09:00:32,937 DEBUG   SenderThread:22256 [sender.py:send_request():406] send_request: defer
2024-08-02 09:00:32,937 INFO    SenderThread:22256 [sender.py:send_request_defer():610] handle sender defer: 6
2024-08-02 09:00:32,938 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: status_report
2024-08-02 09:00:33,188 INFO    wandb-upload_0:22256 [upload_job.py:push():130] Uploaded file C:\Users\Gamer\AppData\Local\Temp\tmpuu6ka5v7wandb\uokamgf6-wandb-metadata.json
2024-08-02 09:00:33,374 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: poll_exit
2024-08-02 09:00:33,764 INFO    Thread-16 :22256 [dir_watcher.py:_on_file_created():271] file/dir created: C:\Users\Gamer\Desktop\111\Programování\CNN\wandb\run-20240802_090030-7zhe5uwg\files\wandb-summary.json
2024-08-02 09:00:34,137 INFO    SenderThread:22256 [sender.py:transition_state():614] send defer: 7
2024-08-02 09:00:34,137 DEBUG   SenderThread:22256 [sender.py:send_request():406] send_request: poll_exit
2024-08-02 09:00:34,137 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: defer
2024-08-02 09:00:34,137 INFO    HandlerThread:22256 [handler.py:handle_request_defer():184] handle defer: 7
2024-08-02 09:00:34,137 DEBUG   SenderThread:22256 [sender.py:send_request():406] send_request: defer
2024-08-02 09:00:34,137 INFO    SenderThread:22256 [sender.py:send_request_defer():610] handle sender defer: 7
2024-08-02 09:00:34,138 INFO    SenderThread:22256 [sender.py:transition_state():614] send defer: 8
2024-08-02 09:00:34,138 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: defer
2024-08-02 09:00:34,138 INFO    HandlerThread:22256 [handler.py:handle_request_defer():184] handle defer: 8
2024-08-02 09:00:34,138 DEBUG   SenderThread:22256 [sender.py:send_request():406] send_request: defer
2024-08-02 09:00:34,138 INFO    SenderThread:22256 [sender.py:send_request_defer():610] handle sender defer: 8
2024-08-02 09:00:34,138 INFO    SenderThread:22256 [job_builder.py:build():440] Attempting to build job artifact
2024-08-02 09:00:34,138 INFO    SenderThread:22256 [job_builder.py:_get_source_type():569] is repo sourced job
2024-08-02 09:00:34,174 INFO    SenderThread:22256 [job_builder.py:build():545] adding wandb-job metadata file
2024-08-02 09:00:34,186 INFO    SenderThread:22256 [sender.py:transition_state():614] send defer: 9
2024-08-02 09:00:34,186 DEBUG   HandlerThread:22256 [handler.py:handle_request():158] handle_request: defer
2024-08-02 09:00:34,186 DEBUG   SenderThread:22256 [sender.py:send():379] send: artifact
2024-08-02 09:00:34,186 INFO    HandlerThread:22256 [handler.py:handle_request_defer():184] handle defer: 9
